Id,Título,Questão,Tags,Pontuação,Visualizações
"60174","How can I prevent SQL injection in PHP?","<p>If user input is inserted without modification into an SQL query, then the application becomes vulnerable to <a href=""https://stackoverflow.com/a/332367/"">SQL injection</a>, like in the following example:</p>

<pre class=""lang-php prettyprint-override""><code>$unsafe_variable = $_POST['user_input']; 

mysql_query(""INSERT INTO `table` (`column`) VALUES ('$unsafe_variable')"");
</code></pre>

<p>That's because the user can input something like <code>value'); DROP TABLE table;--</code>, and the query becomes:</p>

<pre><code>INSERT INTO `table` (`column`) VALUES('value'); DROP TABLE table;--')
</code></pre>

<p>What can be done to prevent this from happening?</p>
","<php><mysql><sql><security><sql-injection>","2777","1582060"
"728360","How do I correctly clone a JavaScript object?","<p>I have an object, <code>x</code>. I'd like to copy it as object <code>y</code>, such that changes to <code>y</code> do not modify <code>x</code>. I realized that copying objects derived from built-in JavaScript objects will result in extra, unwanted properties. This isn't a problem, since I'm copying one of my own, literal-constructed objects.</p>

<p>How do I correctly clone a JavaScript object?</p>
","<javascript><clone><javascript-objects>","2773","1645787"
"166221","How can I upload files asynchronously?","<p>I would like to upload a file asynchronously with jQuery. This is my HTML:</p>

<pre><code>&lt;span&gt;File&lt;/span&gt;
&lt;input type=""file"" id=""file"" name=""file"" size=""10""/&gt;
&lt;input id=""uploadbutton"" type=""button"" value=""Upload""/&gt;
</code></pre>

<p>And here my <code>Jquery</code> code:</p>

<pre><code>$(document).ready(function () {
    $(""#uploadbutton"").click(function () {
        var filename = $(""#file"").val();

        $.ajax({
            type: ""POST"",
            url: ""addFile.do"",
            enctype: 'multipart/form-data',
            data: {
                file: filename
            },
            success: function () {
                alert(""Data Uploaded: "");
            }
        });
    });
});
</code></pre>

<p>Instead of the file being uploaded, I am only getting the filename. What can I do to fix this problem?</p>

<h3>Current Solution</h3>

<p>I am using the <a href=""http://malsup.com/jquery/form/#code-samples"" rel=""noreferrer"">jQuery Form Plugin</a> to upload files.</p>
","<javascript><jquery><ajax><asynchronous><xmlhttprequest>","2763","1260525"
"509211","Understanding slice notation","<p>I need a good explanation (references are a plus) on Python's slice notation. </p>

<p>To me, this notation needs a bit of picking up. </p>

<p>It looks extremely powerful, but I haven't quite got my head around it.</p>
","<python><list><slice><iterable>","2759","1440080"
"285793","What is a serialVersionUID and why should I use it?","<p>Eclipse issues warnings when a <code>serialVersionUID</code> is missing.  </p>

<blockquote>
  <p>The serializable class Foo does not declare a static final
  serialVersionUID field of type long</p>
</blockquote>

<p>What is <code>serialVersionUID</code> and why is it important?  Please show an example where missing <code>serialVersionUID</code> will cause a problem.</p>
","<java><serialization><serialversionuid>","2754","810990"
"5480258","How to delete a remote tag?","<p>How do you delete a Git tag that has already been pushed?</p>
","<git><git-tag>","2752","905625"
"134882","Undoing a git rebase","<p>Does anybody know how to easily undo a git rebase?</p>

<p>The only way that comes to mind is to go at it manually:</p>

<ul>
<li>git checkout the commit parent to both of the branches </li>
<li>then create a temp branch from there</li>
<li>cherry-pick all commits by hand</li>
<li>replace the branch in which I rebased by the manually-created branch</li>
</ul>

<p>In my current situation this is gonna work because I can easily spot commits from both branches (one was my stuff, the other was my colleague's stuff).</p>

<p>However my approach strikes me as suboptimal and error-prone (let's say I had just rebased with 2 of my own branches).</p>

<p>Any ideas?</p>

<p>Clarification: I'm talking about a rebase during which a bunch of commits were replayed. Not only one.</p>
","<git><rebase><git-rebase><undo>","2750","823600"
"3010840","Loop through an array in JavaScript","<p>In Java you can use a <code>for</code> loop to traverse objects in an array as follows:</p>

<pre><code>String[] myStringArray = {""Hello"", ""World""};
for (String s : myStringArray)
{
    // Do something
}
</code></pre>

<p>Can you do the same in JavaScript?</p>
","<javascript><arrays><loops><for-loop>","2745","3301712"
"1143796","Remove a file from a Git repository without deleting it from the local filesystem","<p>My initial commit contained some log files. I've added <code>*log</code> to my <code>.gitignore</code>, and now I want to remove the log files from my repository.</p>

<pre><code>git rm mylogfile.log
</code></pre>

<p>will remove a file from the repository, but will also remove it from the local file system.</p>

<p>How can I remove this file from the repo <strong>without</strong> deleting my local copy of the file?</p>
","<git><repository><remote-server><delete-file><git-rm>","2745","730280"
"1034621","Get the current URL with JavaScript?","<p>All I want is to get the website URL. Not the URL as taken from a link. On the page loading I need to be able to grab the full, current URL of the website and set it as a variable to do with as I please.</p>
","<javascript><url>","2743","2594530"
"352098","How can I pretty-print JSON in a shell script?","<p>Is there a (Unix) shell script to format JSON in human-readable form?</p>

<p>Basically, I want it to transform the following:</p>

<pre><code>{ ""foo"": ""lorem"", ""bar"": ""ipsum"" }
</code></pre>

<p>... into something like this:</p>

<pre><code>{
    ""foo"": ""lorem"",
    ""bar"": ""ipsum""
}
</code></pre>
","<json><unix><command-line><format><pretty-print>","2740","1075148"
"3040833","Stash only one file out of multiple files that have changed before git 2.13","<p>How can I stash only one of multiple changed files on my branch?</p>
","<git><git-stash>","2737","660057"
"2193953","Flash CS4 refuses to let go","<p>I have a Flash project, and it has many source files. I have a fairly heavily-used class, call it Jenine. I recently (and, perhaps, callously) relocated Jenine from one namespace to another. I thought we were ready - I thought it was time. The new Jenine was better in every way - she had lost some code bloat, she had decoupled herself from a few vestigial class relationships, and she had finally come home to the namespace that she had always secretly known in her heart was the one she truly belonged to. She was among her own kind.</p>

<p>Unfortunately, Flash would have none of that. Perhaps it had formed an attachment. Perhaps it didn't <em>want</em> Jenine to be decoupled. Either way, it clung to the old, perfect version of Jenine in its memory. It refused to move on. It ignored her (function) calls. It tried to forget her new, public interfaces. Instead, every instance of Jenine that it constructed was always a copy of the old version, down to its classpath:</p>

<pre><code>var jenineInstance:Jenine = new Jenine();
trace( getQualifiedClassName(jenineInstance));
// Should print: com.newnamespace.subspace::Jenine
// Prints: com.oldnamespace.subspace::Jenine
// Ah, young love!
</code></pre>

<p>We fought. I'm not proud of some of the things I said or did. In the end, in a towering fit of rage, I deleted all references of Jenine completely. She was utterly, completely erased from the system. My cursor fell upon the ""Empty Trash"" menu option like the cold lid of a casket.</p>

<p>I don't think Flash ever recovered. To this day it still clings to the memory of Jenine. Her old, imperfect definitions still float through my project like abandoned ghosts. Whenever I force Flash to compile, it still lovingly inserts her into my movie, nestling her definition in amongst the other, living classes, like a small shrine. I wonder if they can see her.</p>

<p>Flash and I don't really talk anymore. I write my code, it compiles it. There's a new girl in town named Summer who looks almost identical to Jenine, as if someone had just copied her source-code wholesale into a new class, but Flash hasn't shown any interest. Most days it just mopes around and writes bad poetry in my comments when it thinks I'm not looking.</p>

<p>I hope no one else has had a similar experience, that this is just a singular, painful ripple in the horrifying dark lagoon that is the Flash code-base. If, by some fluke chance you have, or you have any idea how to erase whatever damn cache the compiler is using, please, please help.</p>
","<flash><caching><flash-cs4>","2722","109112"
"784929","What is the !! (not not) operator in JavaScript?","<p>I saw some code that seems to use an operator I don't recognize, in the form of two exclamation points, like so: <code>!!</code>. Can someone please tell me what this operator does?</p>

<p>The context in which I saw this was,</p>

<pre><code>this.vertical = vertical !== undefined ? !!vertical : this.vertical;
</code></pre>
","<javascript><operators>","2710","464971"
"901115","How can I get query string values in JavaScript?","<p>Is there a plugin-less way of retrieving <a href=""http://en.wikipedia.org/wiki/Query_string"" rel=""nofollow noreferrer"">query string</a> values via jQuery (or without)? </p>

<p>If so, how? If not, is there a plugin which can do so?</p>
","<javascript><url><plugins><query-string>","2701","3429129"
"3294889","Iterating over dictionaries using 'for' loops","<p>I am a bit puzzled by the following code:</p>

<pre><code>d = {'x': 1, 'y': 2, 'z': 3} 
for key in d:
    print key, 'corresponds to', d[key]
</code></pre>

<p>What I don't understand is the <code>key</code> portion. How does Python recognize that it needs only to read the key from the dictionary? Is <code>key</code> a special word in Python? Or is it simply a variable?</p>
","<python><python-2.7><dictionary>","2697","3838917"
"1602934","Check if a given key already exists in a dictionary","<p>I wanted to test if a key exists in a dictionary before updating the value for the key.
I wrote the following code:</p>

<pre><code>if 'key1' in dict.keys():
  print ""blah""
else:
  print ""boo""
</code></pre>

<p>I think this is not the best way to accomplish this task. Is there a better way to test for a key in the dictionary?</p>
","<python><dictionary>","2683","2861150"
"176918","Finding the index of an item given a list containing it in Python","<p>For a list <code>[""foo"", ""bar"", ""baz""]</code> and an item in the list <code>""bar""</code>, how do I get its index (1) in Python?</p>
","<python><list><indexing>","2680","3253933"
"444798","Case insensitive 'Contains(string)'","<p>Is there a way to make the following return true?</p>

<pre><code>string title = ""ASTRINGTOTEST"";
title.Contains(""string"");
</code></pre>

<p>There doesn't seem to be an overload that allows me to set the case sensitivity.. Currently I UPPERCASE them both, but that's just silly (by which I am referring to the <a href=""http://en.wikipedia.org/wiki/Internationalization_and_localization"" rel=""noreferrer"">i18n</a> issues that come with up- and down casing).</p>

<p><strong>UPDATE</strong><br>
This question is ancient and since then I have realized I asked for a simple answer for a really vast and difficult topic if you care to investigate it fully.<br>
For most cases, in mono-lingual, English code bases <a href=""https://stackoverflow.com/a/444818/11333"">this</a> answer will suffice. I'm suspecting because most people coming here fall in this category this is the most popular answer.<br>
<a href=""https://stackoverflow.com/a/15464440/11333"">This</a> answer however brings up the inherent problem that we can't compare text case insensitive until we know both texts are the same culture and we know  what that culture is. This is maybe a less popular answer, but I think it is more correct and that's why I marked it as such.</p>
","<c#><string><contains><case-insensitive>","2667","770439"
"4366730","How do I check if a string contains a specific word?","<p>Consider:</p>

<pre><code>$a = 'How are you?';

if ($a contains 'are')
    echo 'true';
</code></pre>

<p>Suppose I have the code above, what is the correct way to write the statement <code>if ($a contains 'are')</code>?</p>
","<php><string><substring><contains><string-matching>","2665","4315289"
"1555109","Stop EditText from gaining focus at Activity startup","<p>I have an <code>Activity</code> in Android, with two elements:</p>

<ol>
<li><code>EditText</code> </li>
<li><code>ListView</code></li>
</ol>

<p>When my <code>Activity</code> starts, the <code>EditText</code> immediately has input focus (flashing cursor). I don't want any control to have input focus at startup. I tried:</p>

<pre><code>EditText.setSelected(false);
</code></pre>

<p>No luck. How can I convince the <code>EditText</code> to not select itself when the <code>Activity</code> starts?</p>
","<android><listview><android-edittext>","2657","674009"
"23569441","Is it possible to apply CSS to half of a character?","<p><strong>What I am looking for:</strong></p>

<p>A way to style one <strong>HALF</strong> of a character. (In this case, half the letter being transparent)</p>

<p><strong>What I have currently searched for and tried (With no luck):</strong></p>

<ul>
<li>Methods for styling half of a character/letter</li>
<li>Styling part of a character with CSS or JavaScript</li>
<li>Apply CSS to 50% of a character</li>
</ul>

<p>Below is an example of what I am trying to obtain.</p>

<p><img src=""https://i.stack.imgur.com/SaH8v.png"" alt=""x""></p>

<p>Does a CSS or JavaScript solution exist for this, or am I going to have to resort to images? I would prefer not to go the image route as this text will end up being generated dynamically.</p>

<hr>

<p><strong>UPDATE:</strong></p>

<p>Since many have asked why I would ever want to style half of a character, this is why. My city had recently spent $250,000 to define a new ""brand"" for itself. This <strong><a href=""https://web.archive.org/web/20140428135239/http://halifaxdefined.ca/img/halifax_logo_new.png"" rel=""noreferrer"">logo</a></strong> is what they came up with. Many people have complained about the simplicity and lack of creativity and continue to do so. My goal was to come up with this <strong><a href=""http://gameovercancer.ca/tests/brandgenerator/"" rel=""noreferrer"">website</a></strong> as a joke. Type in 'Halifax' and you will see what I mean.</p>
","<javascript><html><css><css3>","2625","227698"
"588004","Is floating point math broken?","<p>Consider the following code:
</p>

<pre><code>0.1 + 0.2 == 0.3  -&gt;  false
</code></pre>

<pre class=""lang-js prettyprint-override""><code>0.1 + 0.2         -&gt;  0.30000000000000004
</code></pre>

<p>Why do these inaccuracies happen?</p>
","<math><language-agnostic><floating-point><floating-accuracy>","2621","259427"
"121162","What does the explicit keyword mean?","<p>What does the <code>explicit</code> keyword mean in C++?</p>
","<c++><constructor><explicit><c++-faq><explicit-constructor>","2615","755361"
"27509","Detecting an undefined object property","<p>What's the best way of checking if an object property in JavaScript is undefined?</p>
","<javascript><object><undefined>","2613","1064159"
"572549","Difference between ""git add -A"" and ""git add .""","<p>The command <code>git add [--all|-A]</code> appears to be identical to <code>git add .</code>. Is this correct? If not, how do they differ?</p>
","<git><git-add>","2610","1475236"
"953481","Find and restore a deleted file in a Git repository","<p>Say I'm in a Git repository. I delete a file and commit that change. I continue working and make some more commits. Then, I find I need to restore that file.</p>

<p>I know I can checkout a file using <code>git checkout HEAD^ foo.bar</code>, but I don't really know when that file was deleted.</p>

<ol>
<li>What would be the quickest way to find the commit that deleted a given filename?</li>
<li>What would be the easiest way to get that file back into my working copy?</li>
</ol>

<p>I'm hoping I don't have to manually browse my logs, checkout the entire project for a given SHA and then manually copy that file into my original project checkout.</p>
","<git><file-io><git-checkout>","2609","885938"
"952914","How to make a flat list out of list of lists","<p>I wonder whether there is a shortcut to make a simple list out of list of lists in Python.</p>

<p>I can do that in a <code>for</code> loop, but maybe there is some cool ""one-liner""? I tried it with <em>reduce</em>, but I get an error.</p>

<p><strong>Code</strong></p>

<pre><code>l = [[1, 2, 3], [4, 5, 6], [7], [8, 9]]
reduce(lambda x, y: x.extend(y), l)
</code></pre>

<p><strong>Error message</strong></p>

<pre><code>Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
  File ""&lt;stdin&gt;"", line 1, in &lt;lambda&gt;
AttributeError: 'NoneType' object has no attribute 'extend'
</code></pre>
","<python><list><multidimensional-array><flatten>","2607","1553148"
"750486","JavaScript closure inside loops – simple practical example","<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var funcs = [];
// let's create 3 functions
for (var i = 0; i &lt; 3; i++) {
  // and store them in funcs
  funcs[i] = function() {
    // each should log its value.
    console.log(""My value: "" + i);
  };
}
for (var j = 0; j &lt; 3; j++) {
  // and now let's run each one to see
  funcs[j]();
}</code></pre>
</div>
</div>
</p>

<p>It outputs this:</p>

<blockquote>
  <p>My value: 3<br>
  My value: 3<br>
  My value: 3</p>
</blockquote>

<p>Whereas I'd like it to output:</p>

<blockquote>
  <p>My value: 0<br>
  My value: 1<br>
  My value: 2</p>
</blockquote>

<hr>

<p>The same problem occurs when the delay in running the function is caused by using event listeners:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>var buttons = document.getElementsByTagName(""button"");
// let's create 3 functions
for (var i = 0; i &lt; buttons.length; i++) {
  // as event listeners
  buttons[i].addEventListener(""click"", function() {
    // each should log its value.
    console.log(""My value: "" + i);
  });
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;button&gt;0&lt;/button&gt;
&lt;br /&gt;
&lt;button&gt;1&lt;/button&gt;
&lt;br /&gt;
&lt;button&gt;2&lt;/button&gt;</code></pre>
</div>
</div>
</p>

<p>… or asynchronous code, e.g. using Promises:</p>

<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>// Some async wait function
const wait = (ms) =&gt; new Promise((resolve, reject) =&gt; setTimeout(resolve, ms));

for (var i = 0; i &lt; 3; i++) {
  // Log `i` as soon as each promise resolves.
  wait(i * 100).then(() =&gt; console.log(i));
}</code></pre>
</div>
</div>
</p>

<p>What’s the solution to this basic problem?</p>
","<javascript><loops><closures>","2588","314841"
"21947452","Why is printing ""B"" dramatically slower than printing ""#""?","<p>I generated two matrices of <code>1000</code> x <code>1000</code>:</p>

<p>First Matrix: <code>O</code> and <code>#</code>.<br>
Second Matrix: <code>O</code> and <code>B</code>.</p>

<p>Using the following code, the first matrix took 8.52 seconds to complete:</p>

<pre><code>Random r = new Random();
for (int i = 0; i &lt; 1000; i++) {
    for (int j = 0; j &lt; 1000; j++) {
        if(r.nextInt(4) == 0) {
            System.out.print(""O"");
        } else {
            System.out.print(""#"");
        }
    }

   System.out.println("""");
 }
</code></pre>

<p>With this code, the second matrix took 259.152 seconds to complete:</p>

<pre><code>Random r = new Random();
for (int i = 0; i &lt; 1000; i++) {
    for (int j = 0; j &lt; 1000; j++) {
        if(r.nextInt(4) == 0) {
            System.out.print(""O"");
        } else {
            System.out.print(""B""); //only line changed
        }
    }

    System.out.println("""");
}
</code></pre>

<p>What is the reason behind the dramatically different run times?</p>

<hr>

<p>As suggested in the comments, printing only <code>System.out.print(""#"");</code> takes <code>7.8871</code> seconds, whereas <code>System.out.print(""B"");</code> gives <code>still printing...</code>.</p>

<p>As others who pointed out that it works for them normally, I tried <a href=""http://ideone.com"" rel=""noreferrer"">Ideone.com</a> for instance, and both pieces of code execute at the same speed.</p>

<p>Test Conditions:</p>

<ul>
<li>I ran this test from <em>Netbeans 7.2</em>, with the output into its console</li>
<li>I used <code>System.nanoTime()</code> for measurements</li>
</ul>
","<java><performance><loops><for-loop><system.out>","2587","223950"
"31044","Is there an ""exists"" function for jQuery?","<p>How can I check the existence of an element in jQuery?</p>

<p>The current code that I have is this:</p>

<pre><code>if ($(selector).length &gt; 0) {
    // Do something
}
</code></pre>

<p>Is there a more elegant way to approach this? Perhaps a plugin or a function?</p>
","<javascript><jquery>","2559","709113"
"739654","How to make a chain of function decorators?","<p>How can I make two decorators in Python that would do the following?</p>

<pre><code>@makebold
@makeitalic
def say():
   return ""Hello""
</code></pre>

<p>...which should return:</p>

<pre><code>""&lt;b&gt;&lt;i&gt;Hello&lt;/i&gt;&lt;/b&gt;""
</code></pre>

<p>I'm not trying to make <code>HTML</code> this way in a real application - just trying to understand how decorators and decorator chaining works.</p>
","<python><decorator><python-decorators>","2553","472239"
"2530","How do you disable browser Autocomplete on web form field / input tag?","<p>How do you disable <code>autocomplete</code> in the major browsers for a specific <code>input</code> (or <code>form field</code>)?</p>
","<html><browser><autocomplete>","2553","1043545"
"2785485","Is there a unique Android device ID?","<p>Do Android devices have a unique ID, and if so, what is a simple way to access it using Java?</p>
","<android><uniqueidentifier>","2537","896354"
"1098040","Checking if a key exists in a JavaScript object?","<p>How do I check if a particular key exists in a JavaScript object or array?</p>

<p>If a key doesn't exist, and I try to access it, will it return false? Or throw an error?</p>
","<javascript><arrays><object>","2531","1630353"
"195951","How to change an element's class with JavaScript?","<p>How can I change a class of an HTML element in response to an <code>onclick</code> event using JavaScript?</p>
","<javascript><html><dom>","2527","2348762"
"92082","Add a column with a default value to an existing table in SQL Server","<p>How can a column with a default value be added to an existing table in <a href=""http://en.wikipedia.org/wiki/Microsoft_SQL_Server#Genesis"" rel=""noreferrer"">SQL Server 2000</a> / <a href=""http://en.wikipedia.org/wiki/Microsoft_SQL_Server#SQL_Server_2005"" rel=""noreferrer"">SQL Server 2005</a>?</p>
","<sql><sql-server><sql-server-2005><sql-server-2000>","2513","2592411"
"684672","How do I loop through or enumerate a JavaScript object?","<p>I have a JavaScript object like the following:</p>

<pre><code>var p = {
    ""p1"": ""value1"",
    ""p2"": ""value2"",
    ""p3"": ""value3""
};
</code></pre>

<p>Now I want to loop through all <code>p</code> elements (<code>p1</code>, <code>p2</code>, <code>p3</code>...) And get their keys and values. How can I do that?</p>

<p>I can modify the JavaScript object if necessary. My ultimate goal is to loop through some key value pairs and if possible I want to avoid using <code>eval</code>.</p>
","<javascript><loops><each>","2511","1655277"
"1911109","How to clone a specific Git branch?","<p>Git clone will behave copying remote current working branch into local. </p>

<p>Is there any way to clone a specific branch by myself without switching branches on remote repository?</p>
","<git><git-branch><git-clone>","2511","2567875"
"409286","Should I use the datetime or timestamp data type in MySQL?","<p>Would you recommend using a <a href=""https://dev.mysql.com/doc/refman/5.0/en/datetime.html"" rel=""noreferrer"">datetime</a> or a <a href=""https://dev.mysql.com/doc/refman/5.0/en/datetime.html"" rel=""noreferrer"">timestamp</a> field, and why (using MySQL)? </p>

<p>I'm working with PHP on the server side.</p>
","<mysql><datetime><timestamp><sqldatatypes>","2497","794580"
"596351","How can I know which radio button is selected via jQuery?","<p>I have two radio buttons and want to post the value of the selected one.
How can I get the value with jQuery?</p>

<p>I can get all of them like this:</p>

<pre><code>$(""form :radio"")
</code></pre>

<p>How do I know which one is selected?</p>
","<javascript><jquery><html><jquery-selectors><radio-button>","2497","2004578"
"1085162","Commit only part of a file in Git","<p>When I make changes to a file in Git, how can I commit only some of the changes?</p>

<p>For example, how could I commit only 15 lines out of 30 lines that have been changed in a file?</p>
","<git><git-commit>","2490","330285"
"34571","How do I test a private function or a class that has private methods, fields or inner classes?","<p>How do I unit test (using xUnit) a class that has internal private methods, fields or nested classes? Or a function that is made private by having <a href=""https://stackoverflow.com/questions/1358400/what-is-external-linkage-and-internal-linkage"">internal linkage</a> (<code>static</code> in C/C++) or is in a private (<a href=""https://stackoverflow.com/questions/154469/unnamed-anonymous-namespaces-vs-static-functions"">anonymous</a>) namespace?</p>

<p>It seems bad to change the access modifier for a method or function just to be able to run a test. </p>
","<unit-testing><tdd>","2483","758458"
"586182","How to insert an item into an array at a specific index (JavaScript)?","<p>I am looking for a JavaScript array insert method, in the style of:</p>

<pre><code>arr.insert(index, item)
</code></pre>

<p>Preferably in jQuery, but any JavaScript implementation will do at this point.</p>
","<javascript><jquery><arrays><insert>","2479","1527427"
"5963269","How to make a great R reproducible example","<p>When discussing performance with colleagues, teaching, sending a bug report or searching for guidance on mailing lists and here on Stack&nbsp;Overflow, a <a href=""https://stackoverflow.com/help/mcve"">reproducible example</a> is often asked and always helpful.</p>

<p>What are your tips for creating an excellent example? How do you paste data structures from <a href=""/questions/tagged/r"" class=""post-tag"" title=""show questions tagged &#39;r&#39;"" rel=""tag"">r</a> in a text format? What other information should you include?</p>

<p>Are there other tricks in addition to using <code>dput()</code>, <code>dump()</code> or <code>structure()</code>?  When should you include <code>library()</code> or <code>require()</code> statements?  Which reserved words should one avoid, in addition to <code>c</code>, <code>df</code>, <code>data</code>, etc.?</p>

<p>How does one make a great <a href=""/questions/tagged/r"" class=""post-tag"" title=""show questions tagged &#39;r&#39;"" rel=""tag"">r</a> reproducible example?</p>
","<r><r-faq>","2476","254547"
"1005073","Initialization of an ArrayList in one line","<p>I want to create a list of options for testing purposes. At first, I did this:</p>

<pre><code>ArrayList&lt;String&gt; places = new ArrayList&lt;String&gt;();
places.add(""Buenos Aires"");
places.add(""Córdoba"");
places.add(""La Plata"");
</code></pre>

<p>Then I refactored the code as follows:</p>

<pre><code>ArrayList&lt;String&gt; places = new ArrayList&lt;String&gt;(
    Arrays.asList(""Buenos Aires"", ""Córdoba"", ""La Plata""));
</code></pre>

<p>Is there a better way to do this?</p>
","<java><collections><arraylist><initialization>","2472","2740914"
"510348","How can I make a time delay in Python?","<p>I would like to know how to put a time delay in a Python script.</p>
","<python><delay><sleep><timedelay>","2472","2683290"
"424071","How to list all the files in a commit?","<p>I am looking for a simple <code>git</code> command that provides a nicely formatted list of all files that were part of the commit given by a hash (SHA1), with no extraneous information.</p>

<p>I have tried:</p>

<pre><code>git show a303aa90779efdd2f6b9d90693e2cbbbe4613c1d
</code></pre>

<p>Although it lists the files, it also includes unwanted diff information for each.</p>

<p>Is there another <code>git</code> command that will provide just the list I want, so that I can avoid parsing it from the <code>git show</code> output?</p>
","<git><git-show>","2459","1263025"
"154059","How to check empty/undefined/null string in JavaScript?","<p>I saw this <a href=""https://stackoverflow.com/questions/10230/checking-for-string-contents-string-length-vs-empty-string"">thread</a>, but I didn't see a JavaScript specific example. Is there a simple <code>string.Empty</code> available in JavaScript, or is it just a case of checking for <code>""""</code>?</p>
","<javascript><null><is-empty>","2446","2473205"
"7172784","How do I POST JSON data with Curl from a terminal/commandline to Test Spring REST?","<p>I use Ubuntu and installed Curl on it. I want to test my Spring REST application with Curl. I wrote my POST code at the Java side. However, I want to test it with Curl. I am trying to post a JSON data. Example data is like this:</p>

<pre><code>{""value"":""30"",""type"":""Tip 3"",""targetModule"":""Target 3"",""configurationGroup"":null,""name"":""Configuration Deneme 3"",""description"":null,""identity"":""Configuration Deneme 3"",""version"":0,""systemId"":3,""active"":true}
</code></pre>

<p>I use this command:</p>

<pre><code>curl -i \
    -H ""Accept: application/json"" \
    -H ""X-HTTP-Method-Override: PUT"" \
    -X POST -d ""value"":""30"",""type"":""Tip 3"",""targetModule"":""Target 3"",""configurationGroup"":null,""name"":""Configuration Deneme 3"",""description"":null,""identity"":""Configuration Deneme 3"",""version"":0,""systemId"":3,""active"":true \
    http://localhost:8080/xx/xxx/xxxx
</code></pre>

<p>It returns this error:</p>

<pre><code>HTTP/1.1 415 Unsupported Media Type
Server: Apache-Coyote/1.1
Content-Type: text/html;charset=utf-8
Content-Length: 1051
Date: Wed, 24 Aug 2011 08:50:17 GMT
</code></pre>

<p>The error description is this:</p>

<blockquote>
  <p><em>The server refused this request because the request entity is in a format not supported by the requested resource for the requested method ().</em></p>
</blockquote>

<p>Tomcat log:
    ""POST /ui/webapp/conf/clear HTTP/1.1"" 415 1051</p>

<p>What is the right format of the Curl command?</p>

<p>This is my Java side <code>PUT</code> code (I have tested GET and DELETE and they work):</p>

<pre><code>@RequestMapping(method = RequestMethod.PUT)
public Configuration updateConfiguration(HttpServletResponse response, @RequestBody Configuration configuration) { //consider @Valid tag
    configuration.setName(""PUT worked"");
    //todo If error occurs response.sendError(HttpServletResponse.SC_NOT_FOUND);
    return configuration;
}
</code></pre>
","<json><rest><spring-mvc><curl><http-headers>","2443","2445398"
"4181703","How to concatenate string variables in Bash","<p>In PHP, strings are concatenated together as follows:</p>

<pre><code>$foo = ""Hello"";
$foo .= "" World"";
</code></pre>

<p>Here, <code>$foo</code> becomes ""Hello World"".</p>

<p>How is this accomplished in Bash?</p>
","<bash><shell><syntax><concat><string-concatenation>","2441","3167875"
"4775722","How to check if an object is an array?","<p>I'm trying to write a function that either accepts a list of strings, or a single string. If it's a string, then I want to convert it to an array with just the one item. Then I can loop over it without fear of an error. </p>

<p>So how do I check if the variable is an array?</p>

<hr>

<p>I've rounded up the various solutions below and created a <a href=""http://jsperf.com/js-isarray-comparison"" rel=""noreferrer"">jsperf test</a>.</p>
","<javascript><arrays><javascript-objects>","2439","1351522"
"151777","How to save an Android Activity state using save instance state?","<p>I've been working on the Android SDK platform, and it is a little unclear how to save an application's state. So given this minor re-tooling of the 'Hello, Android' example:</p>

<pre><code>package com.android.hello;

import android.app.Activity;
import android.os.Bundle;
import android.widget.TextView;

public class HelloAndroid extends Activity {

  private TextView mTextView = null;

  /** Called when the activity is first created. */
  @Override
  public void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);

    mTextView = new TextView(this);

    if (savedInstanceState == null) {
       mTextView.setText(""Welcome to HelloAndroid!"");
    } else {
       mTextView.setText(""Welcome back."");
    }

    setContentView(mTextView);
  }
}
</code></pre>

<p>I thought it would be enough for the simplest case, but it always responds with the first message, no matter how I navigate away from the app.</p>

<p>I'm sure the solution is as simple as overriding <code>onPause</code> or something like that, but I've been poking away in the documentation for 30 minutes or so and haven't found anything obvious.</p>
","<android><android-activity><application-state>","2421","707236"
"4750806","How do I install pip on Windows?","<p><a href=""https://pip.pypa.io/en/stable/"" rel=""noreferrer""><code>pip</code></a> is a replacement for <a href=""http://setuptools.readthedocs.io/en/latest/easy_install.html"" rel=""noreferrer""><code>easy_install</code></a>. But should I install <code>pip</code> using <code>easy_install</code> on Windows?  Is there a better way?</p>
","<python><windows><installation><pip><easy-install>","2407","2778484"
