Id,Título,Questão,Tags,Pontuação,Visualizações
"23","Qual é a diferença entre modificadores public, default, protected e private?","<p>Quais são as diferenças entre os modificadores <code>public</code>, <code>default</code>, <code>protected</code> e <code>private</code> quando se trabalha com herança?</p>

<p>Existem regras de como e quando eu devo usar eles quando eu estou trabalhando com herança e polimorfismo?</p>
","<java><orientação-a-objetos><private><protected><public>","45","72134"
"1326","Como posso simplificar os URLs para um site?","<p>Para aceder a uma área em particular do site, tenho que indicar de um a três parâmetros no URL:</p>

<p><strong>URL normal:</strong></p>

<pre><code># aceder a um módulo
http://www.meusite.com/index.php?mod=john

# aceder a um sub-módulo:
http://www.meusite.com/index.php?mod=john&amp;call=doe

# Aceder a um conteúdo específico no sub-módulo:
http://www.meusite.com/index.php?mod=john&amp;call=doe&amp;id=1
</code></pre>

<p>Através do htaccess, estou a tentar permitir acesso aos módulos, sub-módulos e conteúdos específicos da seguinte forma:</p>

<pre><code># aceder a um módulo
http://www.meusite.com/john

# aceder a um sub-módulo:
http://www.meusite.com/john/doe

# aceder a um conteúdo específico no sub-módulo:
http://www.meusite.com/john/doe/1
</code></pre>

<p><strong>Até ao momento tenho o seguinte:</strong></p>

<p>O código em baixo permite-me aceder ao módulo, mas tenho que o repetir por cada módulo existente, faltando ainda lidar com sub-módulos e conteúdos específicos:</p>

<pre class=""lang-htaccess prettyprint-override""><code># Rewrite the url
&lt;IfModule mod_rewrite.c&gt;

  RewriteEngine On

  RewriteCond $0 ^john/
  RewriteRule ^([^/]*)/([^/]*)$ /index.php?mod=john [NC,L]

  RewriteCond $0 ^jane/
  RewriteRule ^([^/]*)/([^/]*)$ /index.php?mod=jane [NC,L]

&lt;/IfModule&gt;
</code></pre>

<h1>Pergunta</h1>

<p>Como é que consigo através do <code>.htaccess</code> ler os endereços para que possam ser utilizados de ambas as maneiras em cima apresentadas tendo em conta os três possíveis parâmetros?</p>
","<apache><htaccess><url><url-rewrite>","45","1148"
"46174","O que significam as reticências nos parâmetros de um método?","<p>Eu estava vendo alguns métodos das classes do pacote <code>javax</code> e alguns deles possuem assinatura semelhantes a esta:</p>

<pre><code>protected void doInBackground(String... params){}
</code></pre>

<p>O que significa esse "" <strong><code>...</code></strong> "" ?</p>
","<java>","45","2336"
"6382","Receber uma expressão e calcular em C","<p>Estou desenvolvendo este programinha que deve receber uma expressão do usuário e fazer o cálculo. Ex:</p>

<blockquote>
  <p><strong>Insira uma expressão</strong></p>
  
  <p>3*5-1</p>
  
  <p><strong>14</strong></p>
</blockquote>

<p>O meu problema é como tratar a expressão enviada pelo usuário. Me foi recomendado usar algo como o <code>eval</code>, mas não achei nada equivalente na linguagem C. Alguém tem algo equivalente?</p>
","<c><matemática><parser><eval>","45","7324"
"167","Qual a diferença de uso de return false, event.stopPropagation() e event.preventDefault()?","<p>Num <em>handler</em> de evento do jQuery, pode-se usar <code>return false</code>, <code>event.stopPropagation()</code> e <code>event.preventDefault()</code> (ou combinações desses) para ""cancelar a ação"" do evento.</p>

<p>Sei que tem diferença no comportamento deles, mas sinceramente sempre que preciso fazer algo do tipo, começo com <code>return false</code> e vou na tentativa e erro, porque ainda não compreendo muito bem a diferença.</p>

<p>Já li em algum lugar que <code>return false</code> é a mesma coisa que acionar <code>event.stopPropagation()</code> e <code>event.preventDefault()</code> ambos e já li gente dizendo que não é bem assim.</p>

<p>Alguém pode explicar melhor como devo fazer pra decidir qual desses caras eu preciso, com exemplos?</p>
","<javascript><jquery><manipulador-de-evento>","45","18204"
"192098","Como funciona uma rede neural artificial?","<p>Sei que essa pergunta é bastante corriqueira e é fácil encontrar a resposta, porém, eu gostaria de uma resposta funcional, eu já vi bastante coisa sobre, mas nada entra na minha <em>cachola</em>, gostaria de algo mais prático, algo que realmente faça sentido.</p>

<p>Sempre que busco estudar sobre me deparo com um monte de fórmulas doidas e explicações superficiais.</p>

<p>Poderiam por favor me explicar como implementar isto na prática, ou pelo menos um link com um exemplo funcional, sem aquele monte de fórmulas doidas, que sei que é necessário, mas que não ajuda muito de início.</p>

<p>Quero uma explicação simples de como funciona na prática e não esse monte de ""O neurônio x faz isso, o evento de ativação..."" de onde vem o neurônio? Como implementar? O que é esse tal evento de ativação? Onde são guardados os dados obtido? Tem um banco de dados especial? </p>

<p>Isso que eu não consigo entender, parece que já começam explicando do final.</p>
","<algoritmo><inteligência-artificial><aprendizagem-de-máquina><redes-neurais>","44","3971"
"142289","Como um computador entende o código binário?","<p>Como um computador entende o código binário? Como o código binário foi criado e quem a criou?</p>
","<assembly><binary>","44","1562"
"216642","Sistemas devem forçar o usuário a criar uma senha forte?","<p>Estive me questionando porque alguns sistemas exigirem senhas tão fortes. </p>

<p>Exemplo:</p>

<ul>
<li><em>Minimo de 8 Caracteres</em></li>
<li><em>Maiúsculas e Minusculas</em></li>
<li><em>Números</em></li>
<li><em>Caracteres Especiais</em></li>
</ul>

<p>Em vários locais dizem que senhas fortes garantem uma maior segurança do sistema e que ajudam a prevenir ataques de algorítimo como o <a href=""https://en.wikipedia.org/wiki/Brute-force_attack"" rel=""nofollow noreferrer""><code>Brute-force attack</code></a><em>(algoritmo capaz de detectar senhas curtas)</em>, em contrapartida descobrir o algoritmo <a href=""https://en.wikipedia.org/wiki/Dictionary_attack"" rel=""nofollow noreferrer""><code>Dictionary attack</code></a>.</p>

<blockquote>
  <p><em>Bancos por exemplo usam senhas com 4 dígitos e essa senha são números</em></p>
</blockquote>

<p>Penso que senhas fortes e complexas dificultam e muito o usuário no <em>login</em>, pela dificuldade em lembrar qual senha criou.</p>

<p>Porque usar senhas tão complexas? Isso não dificultaria o usuário a lembrar essa senha em uma possível volta ao sistema? 
Porque uma senha sem esses critérios mencionados acima são consideradas fracas?</p>
","<segurança><ux><senhas>","44","957"
"1878","Operador += do Java","<p>Sempre achei que o operador <code>+=</code> funcionava apenas como uma forma mais curta para o incremento tradicional, por exemplo:</p>

<pre class=""lang-java prettyprint-override""><code>i += j;
</code></pre>

<p>Ao invés de:</p>

<pre class=""lang-java prettyprint-override""><code>i = i + j;
</code></pre>

<p>Mas ao realizar o seguinte experimento:</p>

<pre class=""lang-java prettyprint-override""><code>int i = 3;
long j = 7;
</code></pre>

<p>Então, quando executo <code>i = i + j;</code> resulta em erro, enquanto  <code>i += j;</code> compila normalmente.</p>

<p>Diante disso, será que é possível afirmar que <code>i += j;</code> na verdade é semelhante a <code>i = (tipo do i) (i + j);</code>?</p>
","<java><operadores>","44","7129"
"8609","Quais as vantagens e desvantagens entre MySQL e PostgreSQL?","<p>Estou com essa dúvida faz um bom tempo, vejo algumas pessoas recomendando o uso do PostgreSQL, mas não fica claro as vantagens e desvantagens em relação ao MySQL. Quero definir o banco que irei utilizar em meu projeto e gostaria de saber qual o melhor.</p>
","<mysql><postgresql>","44","35919"
"94956","Máscara para CPF e CNPJ no mesmo campo","<p>Olá, busquei por essa dúvida nas perguntas, porém não a consegui encontrar. Pois bem, gostaria de fazer com que um campo tivesse as máscaras de cpf e cnpj dependendo da quantidade de caracteres digitados. Aqui não dá totalmente certo, pois com vários testes que fiz aqui, esse meu código não deu resultado que preciso. Não sei se devo apenas alterar, ou se preciso fazer outro.</p>

<p>Segue o código:</p>

<pre><code>$(""#cpfcnpj"").keypress(function(){
    $(""#cpfcnpj"").unmask();
    var tamanho = $(""#cpfcnpj"").val().length;

    if(tamanho == 11){
        $(""#cpfcnpj"").mask(""999.999.99-99"");
    } else if(tamanho == 14){
        $(""#cpfcnpj"").mask(""99.999.999/9999-99"");
    }                   
});
</code></pre>

<p>Obs: Estou usando esse <a href=""https://igorescobar.github.io/jQuery-Mask-Plugin/docs.html"" rel=""noreferrer"">plugin</a>.</p>
","<jquery><mask>","43","66456"
"76316","Diferença entre ICollection, IList e List?","<p>Qual a diferença entre <code>ICollection</code>, <code>IList</code> e <code>List</code>? </p>

<p>Quando devo usar cada um especificamente?</p>
","<c#><.net><orientação-a-objetos><lista><interface>","43","8829"
"119731","O que é scaffold?","<p>Comecei a estudar <em>ASP.Net MVC</em> e me deparei com o termo <em>scaffold</em>, não entendi muito bem por isso as perguntas.</p>

<p>1º O que é?</p>

<p>2º Qual sua utilização dentro do <em>ASP.Net MVC</em>?</p>
","<asp.net-mvc><terminologia><engenharia-de-software><scaffold>","43","8964"
"162369","Qual a diferença entre codificação, criptografia e cálculo hash?","<p>Vejo muita confusão no site sobre os termos. <strong>No contexto de segurança</strong> de dados o que seria <em>encoding</em>, <em>encrypting</em> e <em>hashing</em> e em que contextos devem ser usados cada um?</p>

<p>Em especial, codificar serve como medida de segurança ou é usada para outra coisa? Exemplo: usar <a href=""https://en.wikipedia.org/wiki/Base64"" rel=""noreferrer"">Base64</a>.</p>

<p>Por favor, leia e entenda a pergunta, o assunto tem um contexto específico.</p>
","<segurança><terminologia><criptografia><hash>","43","2645"
"62925","Not IN ou Not EXISTS qual usar?","<p>Já vi alguns respostas aqui com o uso <em>Not In</em> e algumas com o uso do <em>Not Exists</em> para responder uma mesma pergunta.</p>

<p><em>Eu não sei a diferença entre ambas e gostaria de saber sobre:</em></p>

<ul>
<li><strong><em>Qual dos dois é melhor quando se considera o desempenho?</em></strong></li>
<li><strong><em>Em quais ocasiões devo usar um e outro?</em></strong></li>
</ul>

<p><em>Se possível de exemplos com Query!</em></p>
","<sql><banco-de-dados>","43","43400"
"14273","Metodologias ágeis - um só programador","<p>Tenho ouvido falar muito sobre metodologias ágeis e gostei bastante da ideia. Claro que pelo que vi, o cliente precisa cooperar, mas me parece que para projetos próprios (ou seja, cuja ideia seja minha e não de um cliente) essas metodologias podem ajudar bastante.</p>

<p>Minha dúvida, na realidade, é se essas ideias todas se aplicam a programadores que trabalham sozinhos. A ideia de agilidade, na primeira vez que a vi, parecia ser basicamente a ideia de quebrar o processo de desenvolvimento de um software em várias iterações cada uma composta por análise, design e programação.</p>

<p>Pesquisando mais, porém, tudo que achei se relaciona com equipes. Achei várias formas de se usar metodologias ágeis, como Scrum, etc. Mas tudo que eu lia sobre o assunto falava sobre equipes, dividir tarefas, etc.</p>

<p>Minha pergunta é: existe uma forma de se utilizar metodologias ágeis trabalhando sozinho? Se sim, onde posso ver mais sobre isso?</p>
","<modelagem><metodologia><scrum>","43","1680"
"169996","Quais são os riscos de usar permissão 777?","<p>Sempre quando tenho problema de permissões de pastas no meu sistema operacional Ubuntu, eu costumo dar a permissão <code>777</code> para a determinada pasta. Costumo fazer isso no ambiente de desenvolvimento.</p>

<p>Em algumas situações, já dei esse tipo de permissão em ambiente de produção em um servidor Linux, onde rodo minhas aplicações escritas em PHP. </p>

<p>Por exemplo, 
quando tive um problema específico de escrita de arquivos de upload na pasta <code>public/uploads</code> de um determinado sistema, eu dei a permissão <code>777</code> nesta pasta.</p>

<p>Porém vejo sempre recomendações de que devemos usar a permissão <code>755</code> ou <code>644</code>, porque usar <code>777</code> é perigoso.</p>

<p>Mas em que sentido isso seria perigoso? </p>

<p>Por que os programadores mais experientes sempre recomendam a utilização de outros valores para permissões de pasta em produção ao invés de <code>777</code>?</p>

<p>Por exemplo, já ouvi dizer que uma pessoa pode ter problemas com ataques a uma aplicação web caso haja uma permissão de escrita <code>777</code> em determinada pasta. Isso é verdade?</p>

<p>Seria legal também se a resposta pudesse explicar melhor sobre as diferenças entre <code>644</code>, <code>755</code> e <code>777</code>.</p>
","<segurança><sistema-de-arquivos>","43","1364"
"14533","NoSQL é tão problemático quanto parece?","<p>Andei lendo sobre NoSQL nos últimos tempos, pois a primeira impressão que tive sobre a tecnologia foi boa. Fiz testes com MongoDB especificamente e achei muito prático e bem mais fácil do que bancos de dados relacionais. Também tive a impressão de que esse tipo de banco de dados é mais compatível com a orientação à objetos e por isso fiquei bastante interessado no assunto.</p>

<p>Acontece que lendo comecei a ver muitas opiniões negativas a respeito dessa tecnologia. Ouvi falar sobre o teorema CAP que implicaria que um banco de dados NoSQL ou não terá disponibilidade ou não terá consistência. Isso é uma coisa <em>muito</em> preocupamente, porque até hoje não encontrei casos em que é possível abrir mão de uma dessas coisas.</p>

<p>Na realidade, construir um sistema que pode vir a não ter os dados disponíveis ou não ter garantia de que os dados exibidos estão corretos me parece uma coisa extremamente problemática. Vi até um programador falando já que esse tipo de tecnologia provavelmente não vai ser muito usada, sendo que os bancos relacionais continuam sendo mais indicados.</p>

<p>Se por um lado tem tudo isso, por outro lado senti muito mais facilidade e naturalidade ao usar o NoSQL. Dessa forma, gostaria de saber: o NoSQL é tão problemático assim como parece? Não há nenhuma forma de contornar esses problemas? Ou o NoSQL realmente só tem alguns poucos usos nos quais os dados podem nem sempre ser corretos ou nem sempre disponíveis?</p>
","<banco-de-dados><nosql>","42","1760"
"90315","O que é um Web Service?","<p>Ultimamente ouvi muito a respeito de Web Service.</p>

<blockquote>
  <p><strong>Web service</strong> é uma solução utilizada na integração de sistemas e na comunicação entre aplicações diferentes. Permitem às aplicações enviar e receber dados em formato XML.</p>
  
  <p><strong>Web service</strong> é uma solução utilizada na integração de sistemas e na comunicação entre aplicações diferentes. Com esta tecnologia é possível que novas aplicações possam interagir com aquelas que já existem e que sistemas desenvolvidos em plataformas diferentes sejam compatíveis. Os Web services são componentes que permitem às aplicações enviar e receber dados em formato XML. Cada aplicação pode ter a sua própria ""linguagem"", que é traduzida para uma linguagem universal, o formato XML.</p>
</blockquote>

<p>Fonte: <a href=""https://www.oficinadanet.com.br/artigo/447/o_que_e_web_service"">https://www.oficinadanet.com.br/artigo/447/o_que_e_web_service</a></p>

<p>Eu não consegui visualizar o que seria um Web Service. Mas afinal, o que ele é? Alguém poderia elucidar com alguma aplicação que ele possa ser utilizado, talvez isso melhore no meu entendimento.</p>
","<web-service><terminologia>","42","8375"
"20989","Qual significado de branch, tag e trunk?","<p>O que significam e quais as melhores práticas para usá-los?</p>
","<terminologia><svn><tag><branch><trunk>","42","15637"
"183741","Como descobrir se uma cor hexadecimal é escura ou clara?","<p>Tenho uma listagem de status que é exibida e cada status tem uma cor atribuída. Essas cores estão salvas no meu banco de dados em formato hexadecimal.</p>

<p>Exemplo:</p>

<pre><code>#add555
</code></pre>

<p>Eu estou com um pequeno problema: Se a cor for escura demais, pelo fato da mesma ser usada para <code>background</code>, a cor do texto torna-se ilegível. </p>

<p>Então eu queria saber se tem alguma forma de descobrir se a cor é escura, para, quando for escura, eu determinar que a cor do texto será branco, e se for clara, preto.</p>

<p>Tem como fazer isso?</p>

<p><strong>Nota</strong>: A solução pode ser tanto em Javascript como em PHP.</p>
","<php><javascript><css><hexadecimal><cores>","42","1544"
"54453","Qual é a diferença entre SASS e SCSS","<p>Tenho lido sobre SASS há algum tempo e ele fornece um poderoso conjunto de funcionalidades para o CSS como variáveis, <em>mixins</em> e afins.</p>

<p>E ao mesmo tempo vejo o termo SCSS. Qual a diferença entre ambos? São a mesma coisa e possuem as mesmas funcionalidades e apenas recebem nomes diferentes em alguns casos? Ou são coisas diferentes?</p>
","<css><sintaxe><sass>","42","22396"
"32289","Qual é a diferença semântica entre <em> e <strong>? Eles substituem <i> e <b>?","<p>Dizem que o elemento <code>&lt;em&gt;</code> deve ser usado para ênfase, e o <code>&lt;strong&gt;</code> para ênfases ainda mais intensas. Isso parece bastante confuso. Quando e por que usar cada um deles? E <code>&lt;i&gt;</code> e <code>&lt;b&gt;</code>, ainda devem ser usados em alguma situação? Eles foram substituídos por <code>&lt;em&gt;</code> e <code>&lt;strong&gt;</code>?</p>
","<html><html5><semântica>","42","6601"
"841","Quais as implicações de não declarar variáveis em PHP?","<p>Em php posso fazer isto sem declarar/defenir variáveis:</p>



<pre class=""lang-php prettyprint-override""><code>echo($foo);  //resolve: vazio, sem nada
$foo++;
echo($foo);  // resolve: 1
</code></pre>

<p>Usando <code>var_dump()</code> o mesmo dá, respectivamente <code>NULL</code> e <code>1</code>.<br>
Se eu usar <code>settype($foo, ""integer"");</code> antes , o mesmo dá <code>0</code>e <code>1</code>.</p>

<p>A questão é, existe alguma implicação de performance,utilização ou outra que justifique evitar estas utilizações:</p>

<pre class=""lang-php prettyprint-override""><code>//usar um contador sem o defenir ou resetar primeiro
$foo++;

// adicionar elementos a uma array 
// sem os defenir $bar = array('2010'=&gt;0,'2011'=&gt;0); primeiro
$bar['2010']++; 
$bar['2010']++;
$bar['2011']++;  // ou $bar['2011'] = 'blah';
// resolve: array(2) { [2010]=&gt; int(2) [2011]=&gt; int(1) }
</code></pre>
","<php><declaração-de-variável>","42","3350"
"575","Quando usar self vs $this em PHP?","<p>Vejo como uma dúvida muito frequente:</p>

<p>Quando devemos usar o <code>self::</code>, ou o <code>$this</code> no PHP. Qual forma é mais adequada para o uso e qual a diferença das 2 situações?</p>
","<php><orientação-a-objetos>","42","18609"
"31646","Padrão de nomenclatura no código para o C#","<p>Reconheço que é comum que cada linguagem utilize um padrão para compor seus identificadores (variáveis, constantes, objetos, controles etc). </p>

<p>No caso do C#, quais seriam as boas práticas com relação à maiúsculas/minúsculas, tamanho e utilização de caracteres especiais?</p>
","<c#><estilo-de-codificação><nomenclatura>","42","5452"
"3603","Classe Abstrata X Interface","<p>Qual a diferença entre uma classe abstrata e uma interface?
Não entendo quando eu deveria utilizar uma ou outra.</p>
","<c#><orientação-a-objetos><interface><classes-abstratas>","41","16391"
"5356","Qual a forma correta de simular um <script> com uma linguagem nova?","<p>Suponha que implementei uma nova linguagem e que tenho um interpretador funcional escrito em javascript. Algo como <code>mylang.interpret(code_as_string)</code>. Agora gostaria de criar uma interface na qual eu posso inserir o código da minha linguagem em tags <code>&lt;script&gt;</code> de forma que ele funcione exatamente igual a como o javascript opera. Ou seja:</p>

<pre class=""lang-html prettyprint-override""><code>&lt;script src=""mylang.js"" type=""text/javascript""&gt;&lt;/script&gt; &lt;!-- o interpretador --&gt;

&lt;script type=""text/mylang""&gt;
    global a = 5;
&lt;/script&gt;
&lt;script type=""text/javascript""&gt;
    alert(mylang.globals.a); // deve mostrar 5
&lt;/script&gt;
&lt;script type=""text/mylang""&gt;
    a = 6;
&lt;/script&gt;
</code></pre>

<p>Ou seja, as tags <code>&lt;script&gt;</code> seria executada sequencialmente e poderia intercalar com o javascript. Sei que posso por um evento no <code>onload</code> para executar todos os scripts com a minha linguagem (já que eles são ignorados pelo navegador), mas isso não teria o comportamento que espero do exemplo acima. Outro caso é se o elemento for inserido via javascript. Existe como ter um callback que seja chamado sempre que um elemento aparecer no DOM?</p>

<p>Outro problema é com o carregamento se a tag vier com o atributo <code>src</code>. Imaginei em carregar via ajax, mas com isso os scripts serão executados fora de ordem, e não estritamente na ordem em que aparecem. Como garantir essa ordem?</p>
","<javascript><html>","41","1078"
